Timestamp,Account,DateActivity,Task,Quantity,ManHours,AccountID
2/22/13 12:23,Rad Booty Apparel,2/21/13,Put Away GOH,8115,5,10301010
2/25/13 12:21,Rad Booty Apparel,2/22/13,Put Away GOH,9600,7.5,10301010
2/26/13 12:35,Rad Booty Apparel,2/25/13,Put Away GOH,8120,5.5,10301010
2/27/13 12:49,Rad Booty Apparel,2/26/13,Put Away GOH,8010,5,10301010
2/28/13 12:36,Rad Booty Apparel,2/27/13,Put Away GOH,4800,3,10301010
3/5/13 9:35,Rad Booty Apparel,2/28/13,Put Away GOH,8000,5,10301010
2/20/13 11:41,Rad Booty Apparel,2/19/13,Receive GOH,6000,7,10301010
2/21/13 13:25,Rad Booty Apparel,2/20/13,Receive GOH,6470,8.5,10301010
2/22/13 12:22,Rad Booty Apparel,2/21/13,Receive GOH,6800,9,10301010
2/25/13 12:20,Rad Booty Apparel,2/22/13,Receive GOH,7250,9.5,10301010
2/26/13 12:34,Rad Booty Apparel,2/25/13,Receive GOH,4650,6.25,10301010
2/27/13 12:49,Rad Booty Apparel,2/26/13,Receive GOH,6900,9,10301010
2/28/13 12:34,Rad Booty Apparel,2/27/13,Receive GOH,2850,3.75,10301010
3/5/13 9:34,Rad Booty Apparel,2/28/13,Receive GOH,1650,2.25,10301010
2/20/13 11:42,Rad Booty Apparel,2/19/13,Ship Cartons - LTL,94,0.5,10301010
2/21/13 13:26,Rad Booty Apparel,2/20/13,Ship Cartons - LTL,178,1,10301010
2/22/13 12:23,Rad Booty Apparel,2/21/13,Ship Cartons - LTL,19,0.25,10301010
2/25/13 12:21,Rad Booty Apparel,2/22/13,Ship Cartons - LTL,485,3,10301010
2/26/13 12:36,Rad Booty Apparel,2/25/13,Ship Cartons - LTL,28,0.25,10301010
2/27/13 12:51,Rad Booty Apparel,2/26/13,Ship Cartons - LTL,600,4.25,10301010
2/28/13 12:41,Rad Booty Apparel,2/27/13,Ship Cartons - LTL,1006,8,10301010
3/5/13 9:37,Rad Booty Apparel,2/28/13,Ship Cartons - LTL,473,6,10301010
2/20/13 11:42,Rad Booty Apparel,2/19/13,Ship Cartons - UPS and Fed Ex,134,3,10301010
2/21/13 13:26,Rad Booty Apparel,2/20/13,Ship Cartons - UPS and Fed Ex,613,13,10301010
2/22/13 12:23,Rad Booty Apparel,2/21/13,Ship Cartons - UPS and Fed Ex,309,6,10301010
2/25/13 12:21,Rad Booty Apparel,2/22/13,Ship Cartons - UPS and Fed Ex,154,3.5,10301010
2/26/13 12:36,Rad Booty Apparel,2/25/13,Ship Cartons - UPS and Fed Ex,363,8,10301010
2/27/13 12:50,Rad Booty Apparel,2/26/13,Ship Cartons - UPS and Fed Ex,451,10,10301010
2/28/13 12:40,Rad Booty Apparel,2/27/13,Ship Cartons - UPS and Fed Ex,146,3,10301010
3/5/13 9:36,Rad Booty Apparel,2/28/13,Ship Cartons - UPS and Fed Ex,211,5,10301010
2/20/13 11:41,Rad Booty Apparel,2/19/13,Verify Tags,6000,20,10301010
2/21/13 13:25,Rad Booty Apparel,2/20/13,Verify Tags,6470,23.5,10301010
2/22/13 12:23,Rad Booty Apparel,2/21/13,Verify Tags,6800,24,10301010
2/25/13 12:21,Rad Booty Apparel,2/22/13,Verify Tags,7250,26,10301010
2/26/13 12:35,Rad Booty Apparel,2/25/13,Verify Tags,4650,16.75,10301010
2/27/13 12:49,Rad Booty Apparel,2/26/13,Verify Tags,6900,25,10301010
2/28/13 12:35,Rad Booty Apparel,2/27/13,Verify Tags,2850,10.25,10301010
3/5/13 9:34,Rad Booty Apparel,2/28/13,Verify Tags,1650,6,10301010
3/5/13 10:01,Rad Booty Apparel,3/1/13,Bulk Pick GOH,6110,13,10301010
3/5/13 10:15,Rad Booty Apparel,3/2/13,Bulk Pick GOH,3760,9,10301010
3/5/13 10:19,Rad Booty Apparel,3/4/13,Bulk Pick GOH,4700,10,10301010
3/6/13 13:24,Rad Booty Apparel,3/5/13,Bulk Pick GOH,11105,27.25,10301010
3/7/13 13:13,Rad Booty Apparel,3/6/13,Bulk Pick GOH,7910,17.25,10301010
3/8/13 12:44,Rad Booty Apparel,3/7/13,Bulk Pick GOH,7278,17,10301010
3/11/13 13:39,Rad Booty Apparel,3/8/13,Bulk Pick GOH,6332,15,10301010
3/11/13 12:24,Rad Booty Apparel,3/9/13,Bulk Pick GOH,1840,4,10301010
3/12/13 12:47,Rad Booty Apparel,3/11/13,Bulk Pick GOH,4500,11,10301010
3/13/13 12:26,Rad Booty Apparel,3/12/13,Bulk Pick GOH,2250,5,10301010
3/14/13 12:09,Rad Booty Apparel,3/13/13,Bulk Pick GOH,3621,8,10301010
3/15/13 12:33,Rad Booty Apparel,3/14/13,Bulk Pick GOH,4014,9,10301010
3/18/13 12:33,Rad Booty Apparel,3/15/13,Bulk Pick GOH,2705,6,10301010
3/19/13 11:59,Rad Booty Apparel,3/18/13,Bulk Pick GOH,3410,8,10301010
3/20/13 13:35,Rad Booty Apparel,3/19/13,Bulk Pick GOH,3520,8.25,10301010
3/21/13 13:27,Rad Booty Apparel,3/20/13,Bulk Pick GOH,2090,4.5,10301010
3/22/13 12:10,Rad Booty Apparel,3/21/13,Bulk Pick GOH,2668,6,10301010
3/26/13 10:25,Rad Booty Apparel,3/22/13,Bulk Pick GOH,3600,9,10301010
3/26/13 12:57,Rad Booty Apparel,3/25/13,Bulk Pick GOH,2626,6,10301010
3/27/13 11:00,Rad Booty Apparel,3/26/13,Bulk Pick GOH,2640,7,10301010
3/28/13 12:59,Rad Booty Apparel,3/27/13,Bulk Pick GOH,3079,8,10301010
4/1/13 11:04,Rad Booty Apparel,3/28/13,Bulk Pick GOH,3501,8,10301010
3/5/13 10:00,Rad Booty Apparel,3/1/13,Containers Received,1,0,10301010
3/5/13 10:19,Rad Booty Apparel,3/4/13,Containers Received,1,0,10301010
3/6/13 13:24,Rad Booty Apparel,3/5/13,Containers Received,1,0,10301010
3/7/13 13:12,Rad Booty Apparel,3/6/13,Containers Received,1,0,10301010
3/8/13 12:43,Rad Booty Apparel,3/7/13,Containers Received,2,0,10301010
3/11/13 13:35,Rad Booty Apparel,3/8/13,Containers Received,1,0,10301010
3/12/13 12:47,Rad Booty Apparel,3/11/13,Containers Received,3,0,10301010
3/13/13 12:26,Rad Booty Apparel,3/12/13,Containers Received,2,0,10301010
3/14/13 12:09,Rad Booty Apparel,3/13/13,Containers Received,2,0,10301010
3/15/13 12:31,Rad Booty Apparel,3/14/13,Containers Received,2,0,10301010
3/18/13 12:31,Rad Booty Apparel,3/15/13,Containers Received,2,0,10301010
3/19/13 11:50,Rad Booty Apparel,3/18/13,Containers Received,2,0,10301010
3/20/13 13:34,Rad Booty Apparel,3/19/13,Containers Received,1,0,10301010
3/21/13 13:26,Rad Booty Apparel,3/20/13,Containers Received,1,0,10301010
3/22/13 12:10,Rad Booty Apparel,3/21/13,Containers Received,1,0,10301010
3/26/13 10:24,Rad Booty Apparel,3/22/13,Containers Received,2,0,10301010
3/26/13 12:56,Rad Booty Apparel,3/25/13,Containers Received,1,0,10301010
3/27/13 10:59,Rad Booty Apparel,3/26/13,Containers Received,1,0,10301010
3/28/13 12:59,Rad Booty Apparel,3/27/13,Containers Received,2,0,10301010
4/1/13 11:03,Rad Booty Apparel,3/28/13,Containers Received,2,0,10301010
3/5/13 10:01,Rad Booty Apparel,3/1/13,Pack GOH,1565,118,10301010
3/5/13 10:16,Rad Booty Apparel,3/2/13,Pack GOH,108,8.75,10301010
3/5/13 10:19,Rad Booty Apparel,3/4/13,Pack GOH,690,45,10301010
3/6/13 13:24,Rad Booty Apparel,3/5/13,Pack GOH,2424,171.25,10301010
3/7/13 13:13,Rad Booty Apparel,3/6/13,Pack GOH,849,55.75,10301010
3/8/13 12:45,Rad Booty Apparel,3/7/13,Pack GOH,1251,82,10301010
3/11/13 13:41,Rad Booty Apparel,3/8/13,Pack GOH,633,42,10301010
3/12/13 12:47,Rad Booty Apparel,3/11/13,Pack GOH,799,56.253,10301010
3/13/13 12:26,Rad Booty Apparel,3/12/13,Pack GOH,817,57.5,10301010
3/14/13 12:09,Rad Booty Apparel,3/13/13,Pack GOH,561,36,10301010
3/15/13 12:33,Rad Booty Apparel,3/14/13,Pack GOH,761,50,10301010
3/18/13 12:33,Rad Booty Apparel,3/15/13,Pack GOH,551,36.75,10301010
3/19/13 12:02,Rad Booty Apparel,3/18/13,Pack GOH,476,31,10301010
3/20/13 13:35,Rad Booty Apparel,3/19/13,Pack GOH,1000,63,10301010
3/21/13 13:27,Rad Booty Apparel,3/20/13,Pack GOH,451,30,10301010
3/22/13 12:11,Rad Booty Apparel,3/21/13,Pack GOH,679,50,10301010
3/26/13 10:26,Rad Booty Apparel,3/22/13,Pack GOH,485,34,10301010
3/26/13 12:59,Rad Booty Apparel,3/25/13,Pack GOH,623,40,10301010
3/27/13 11:00,Rad Booty Apparel,3/26/13,Pack GOH,674,44,10301010
3/28/13 12:59,Rad Booty Apparel,3/27/13,Pack GOH,583,40,10301010
4/1/13 11:04,Rad Booty Apparel,3/28/13,Pack GOH,443,28,10301010
3/5/13 10:01,Rad Booty Apparel,3/1/13,Pick GOH,7285,31,10301010
3/5/13 10:16,Rad Booty Apparel,3/2/13,Pick GOH,1880,9,10301010
3/5/13 10:19,Rad Booty Apparel,3/4/13,Pick GOH,6366,27,10301010
3/6/13 13:24,Rad Booty Apparel,3/5/13,Pick GOH,10626,45,10301010
3/7/13 13:13,Rad Booty Apparel,3/6/13,Pick GOH,7910,36,10301010
3/8/13 12:44,Rad Booty Apparel,3/7/13,Pick GOH,6670,30,10301010
3/11/13 13:40,Rad Booty Apparel,3/8/13,Pick GOH,5280,24.25,10301010
3/11/13 12:25,Rad Booty Apparel,3/9/13,Pick GOH,1150,5,10301010
3/12/13 12:47,Rad Booty Apparel,3/11/13,Pick GOH,3199,15,10301010
3/13/13 12:26,Rad Booty Apparel,3/12/13,Pick GOH,3704,17.5,10301010
3/14/13 12:09,Rad Booty Apparel,3/13/13,Pick GOH,2519,11,10301010
3/15/13 12:33,Rad Booty Apparel,3/14/13,Pick GOH,5714,23.75,10301010
3/18/13 12:33,Rad Booty Apparel,3/15/13,Pick GOH,2500,12,10301010
3/19/13 12:02,Rad Booty Apparel,3/18/13,Pick GOH,3500,16,10301010
3/20/13 13:35,Rad Booty Apparel,3/19/13,Pick GOH,2760,13.25,10301010
3/21/13 13:27,Rad Booty Apparel,3/20/13,Pick GOH,3090,14,10301010
3/22/13 12:10,Rad Booty Apparel,3/21/13,Pick GOH,2668,12,10301010
3/26/13 10:26,Rad Booty Apparel,3/22/13,Pick GOH,2300,11.25,10301010
3/26/13 12:58,Rad Booty Apparel,3/25/13,Pick GOH,2626,13,10301010
3/27/13 11:00,Rad Booty Apparel,3/26/13,Pick GOH,3450,17,10301010
3/28/13 12:59,Rad Booty Apparel,3/27/13,Pick GOH,3079,15.5,10301010
4/1/13 11:04,Rad Booty Apparel,3/28/13,Pick GOH,3301,14,10301010
3/5/13 10:19,Rad Booty Apparel,3/4/13,Put Away GOH,4800,3,10301010
3/6/13 13:24,Rad Booty Apparel,3/5/13,Put Away GOH,4800,3,10301010
3/7/13 13:13,Rad Booty Apparel,3/6/13,Put Away GOH,6400,4,10301010
3/8/13 12:44,Rad Booty Apparel,3/7/13,Put Away GOH,9680,6.5,10301010
3/11/13 12:22,Rad Booty Apparel,3/9/13,Put Away GOH,5400,3,10301010
3/12/13 12:47,Rad Booty Apparel,3/11/13,Put Away GOH,8010,5.5,10301010
3/13/13 12:26,Rad Booty Apparel,3/12/13,Put Away GOH,8000,5,10301010
3/14/13 12:09,Rad Booty Apparel,3/13/13,Put Away GOH,9700,6.5,10301010
3/15/13 12:32,Rad Booty Apparel,3/14/13,Put Away GOH,6400,4,10301010
3/18/13 12:32,Rad Booty Apparel,3/15/13,Put Away GOH,8000,5.75,10301010
3/19/13 11:56,Rad Booty Apparel,3/18/13,Put Away GOH,9600,6.5,10301010
3/20/13 13:35,Rad Booty Apparel,3/19/13,Put Away GOH,8400,6,10301010
3/21/13 13:27,Rad Booty Apparel,3/20/13,Put Away GOH,11850,8,10301010
3/22/13 12:10,Rad Booty Apparel,3/21/13,Put Away GOH,10236,8,10301010
3/26/13 10:25,Rad Booty Apparel,3/22/13,Put Away GOH,10300,8,10301010
3/26/13 12:57,Rad Booty Apparel,3/25/13,Put Away GOH,7500,5.25,10301010
3/27/13 11:00,Rad Booty Apparel,3/26/13,Put Away GOH,10258,8,10301010
3/28/13 12:59,Rad Booty Apparel,3/27/13,Put Away GOH,10236,7,10301010
4/1/13 11:04,Rad Booty Apparel,3/28/13,Put Away GOH,11256,8,10301010
3/5/13 10:01,Rad Booty Apparel,3/1/13,Receive GOH,1650,2.25,10301010
3/5/13 10:19,Rad Booty Apparel,3/4/13,Receive GOH,3250,4.25,10301010
3/6/13 13:24,Rad Booty Apparel,3/5/13,Receive GOH,3600,4,10301010
3/7/13 13:13,Rad Booty Apparel,3/6/13,Receive GOH,1650,2,10301010
3/8/13 12:43,Rad Booty Apparel,3/7/13,Receive GOH,1650,2,10301010
3/11/13 13:37,Rad Booty Apparel,3/8/13,Receive GOH,1000,1.25,10301010
3/12/13 12:47,Rad Booty Apparel,3/11/13,Receive GOH,10911,14.5,10301010
3/13/13 12:26,Rad Booty Apparel,3/12/13,Receive GOH,6500,8.5,10301010
3/14/13 12:09,Rad Booty Apparel,3/13/13,Receive GOH,6800,9,10301010
3/15/13 12:32,Rad Booty Apparel,3/14/13,Receive GOH,6050,8,10301010
3/18/13 12:31,Rad Booty Apparel,3/15/13,Receive GOH,7290,10,10301010
3/19/13 11:53,Rad Booty Apparel,3/18/13,Receive GOH,7850,10.25,10301010
3/20/13 13:35,Rad Booty Apparel,3/19/13,Receive GOH,1350,2,10301010
3/21/13 13:26,Rad Booty Apparel,3/20/13,Receive GOH,2410,3,10301010
3/22/13 12:10,Rad Booty Apparel,3/21/13,Receive GOH,3450,4.5,10301010
3/26/13 10:24,Rad Booty Apparel,3/22/13,Receive GOH,4075,5.25,10301010
3/26/13 12:57,Rad Booty Apparel,3/25/13,Receive GOH,3800,5,10301010
3/27/13 10:59,Rad Booty Apparel,3/26/13,Receive GOH,2149,2.75,10301010
3/28/13 12:59,Rad Booty Apparel,3/27/13,Receive GOH,5285,7,10301010
4/1/13 11:03,Rad Booty Apparel,3/28/13,Receive GOH,4850,6.25,10301010
3/5/13 10:01,Rad Booty Apparel,3/1/13,Ship Cartons - LTL,843,6,10301010
3/5/13 10:16,Rad Booty Apparel,3/2/13,Ship Cartons - LTL,844,6,10301010
3/5/13 10:20,Rad Booty Apparel,3/4/13,Ship Cartons - LTL,1364,8.25,10301010
3/6/13 13:24,Rad Booty Apparel,3/5/13,Ship Cartons - LTL,66,0.25,10301010
3/7/13 13:13,Rad Booty Apparel,3/6/13,Ship Cartons - LTL,2074,12.75,10301010
3/8/13 12:47,Rad Booty Apparel,3/7/13,Ship Cartons - LTL,503,3,10301010
3/11/13 13:43,Rad Booty Apparel,3/8/13,Ship Cartons - LTL,522,3,10301010
3/12/13 12:47,Rad Booty Apparel,3/11/13,Ship Cartons - LTL,504,5,10301010
3/13/13 12:26,Rad Booty Apparel,3/12/13,Ship Cartons - LTL,89,0.5,10301010
3/14/13 12:10,Rad Booty Apparel,3/13/13,Ship Cartons - LTL,366,2.25,10301010
3/15/13 12:34,Rad Booty Apparel,3/14/13,Ship Cartons - LTL,116,0.75,10301010
3/18/13 12:34,Rad Booty Apparel,3/15/13,Ship Cartons - LTL,225,2,10301010
3/19/13 12:03,Rad Booty Apparel,3/18/13,Ship Cartons - LTL,576,3.5,10301010
3/20/13 13:35,Rad Booty Apparel,3/19/13,Ship Cartons - LTL,33,0.25,10301010
3/21/13 13:27,Rad Booty Apparel,3/20/13,Ship Cartons - LTL,614,2,10301010
3/26/13 10:26,Rad Booty Apparel,3/22/13,Ship Cartons - LTL,409,2.5,10301010
3/27/13 11:01,Rad Booty Apparel,3/26/13,Ship Cartons - LTL,329,2,10301010
3/28/13 13:01,Rad Booty Apparel,3/27/13,Ship Cartons - LTL,418,3,10301010
3/5/13 10:01,Rad Booty Apparel,3/1/13,Ship Cartons - UPS and Fed Ex,41,1,10301010
3/5/13 10:19,Rad Booty Apparel,3/4/13,Ship Cartons - UPS and Fed Ex,221,5,10301010
3/6/13 13:24,Rad Booty Apparel,3/5/13,Ship Cartons - UPS and Fed Ex,613,13,10301010
3/7/13 13:13,Rad Booty Apparel,3/6/13,Ship Cartons - UPS and Fed Ex,339,7,10301010
3/8/13 12:46,Rad Booty Apparel,3/7/13,Ship Cartons - UPS and Fed Ex,197,4,10301010
3/11/13 13:42,Rad Booty Apparel,3/8/13,Ship Cartons - UPS and Fed Ex,421,8.75,10301010
3/12/13 12:47,Rad Booty Apparel,3/11/13,Ship Cartons - UPS and Fed Ex,143,3.5,10301010
3/13/13 12:26,Rad Booty Apparel,3/12/13,Ship Cartons - UPS and Fed Ex,699,15,10301010
3/14/13 12:10,Rad Booty Apparel,3/13/13,Ship Cartons - UPS and Fed Ex,158,3.5,10301010
3/15/13 12:34,Rad Booty Apparel,3/14/13,Ship Cartons - UPS and Fed Ex,139,3,10301010
3/18/13 12:33,Rad Booty Apparel,3/15/13,Ship Cartons - UPS and Fed Ex,362,8,10301010
3/19/13 12:02,Rad Booty Apparel,3/18/13,Ship Cartons - UPS and Fed Ex,193,4,10301010
3/20/13 13:35,Rad Booty Apparel,3/19/13,Ship Cartons - UPS and Fed Ex,323,7,10301010
3/21/13 13:27,Rad Booty Apparel,3/20/13,Ship Cartons - UPS and Fed Ex,574,12,10301010
3/22/13 12:11,Rad Booty Apparel,3/21/13,Ship Cartons - UPS and Fed Ex,229,5,10301010
3/26/13 10:26,Rad Booty Apparel,3/22/13,Ship Cartons - UPS and Fed Ex,113,2.5,10301010
3/26/13 13:00,Rad Booty Apparel,3/25/13,Ship Cartons - UPS and Fed Ex,179,4,10301010
3/27/13 11:01,Rad Booty Apparel,3/26/13,Ship Cartons - UPS and Fed Ex,499,11,10301010
3/28/13 13:00,Rad Booty Apparel,3/27/13,Ship Cartons - UPS and Fed Ex,197,5.75,10301010
4/1/13 11:04,Rad Booty Apparel,3/28/13,Ship Cartons - UPS and Fed Ex,235,5,10301010
3/18/13 12:34,Rad Booty Apparel,3/15/13,Special Projects,43,0.5,10301010
3/5/13 10:01,Rad Booty Apparel,3/1/13,Verify Tags,1650,6,10301010
3/5/13 10:19,Rad Booty Apparel,3/4/13,Verify Tags,3250,11.75,10301010
3/6/13 13:24,Rad Booty Apparel,3/5/13,Verify Tags,3600,13,10301010
3/7/13 13:13,Rad Booty Apparel,3/6/13,Verify Tags,1650,6,10301010
3/8/13 12:43,Rad Booty Apparel,3/7/13,Verify Tags,1650,6,10301010
3/11/13 13:38,Rad Booty Apparel,3/8/13,Verify Tags,1050,3.75,10301010
3/12/13 12:47,Rad Booty Apparel,3/11/13,Verify Tags,10911,39.5,10301010
3/13/13 12:26,Rad Booty Apparel,3/12/13,Verify Tags,6500,23.5,10301010
3/14/13 12:09,Rad Booty Apparel,3/13/13,Verify Tags,6800,24.25,10301010
3/15/13 12:32,Rad Booty Apparel,3/14/13,Verify Tags,6050,22,10301010
3/18/13 12:32,Rad Booty Apparel,3/15/13,Verify Tags,7290,26.5,10301010
3/19/13 11:54,Rad Booty Apparel,3/18/13,Verify Tags,7850,28.5,10301010
3/20/13 13:35,Rad Booty Apparel,3/19/13,Verify Tags,1650,6,10301010
3/21/13 13:26,Rad Booty Apparel,3/20/13,Verify Tags,2410,8.75,10301010
3/22/13 12:10,Rad Booty Apparel,3/21/13,Verify Tags,3450,12,10301010
3/26/13 10:25,Rad Booty Apparel,3/22/13,Verify Tags,4075,13.25,10301010
3/26/13 12:57,Rad Booty Apparel,3/25/13,Verify Tags,3800,14,10301010
3/27/13 11:00,Rad Booty Apparel,3/26/13,Verify Tags,2149,7.75,10301010
3/28/13 12:59,Rad Booty Apparel,3/27/13,Verify Tags,5285,19,10301010
4/1/13 11:03,Rad Booty Apparel,3/28/13,Verify Tags,4850,17.5,10301010
4/2/13 12:02,Rad Booty Apparel,4/1/13,Bulk Pick GOH,4264,10,10301010
4/4/13 9:58,Rad Booty Apparel,4/2/13,Bulk Pick GOH,4624,10,10301010
4/4/13 13:04,Rad Booty Apparel,4/3/13,Bulk Pick GOH,6450,14,10301010
4/5/13 12:58,Rad Booty Apparel,4/4/13,Bulk Pick GOH,10245,22,10301010
4/8/13 12:47,Rad Booty Apparel,4/5/13,Bulk Pick GOH,5220,11,10301010
4/8/13 12:44,Rad Booty Apparel,4/6/13,Bulk Pick GOH,4500,10,10301010
4/9/13 12:40,Rad Booty Apparel,4/8/13,Bulk Pick GOH,3000,7,10301010
4/10/13 11:36,Rad Booty Apparel,4/9/13,Bulk Pick GOH,3443,9,10301010
4/11/13 12:19,Rad Booty Apparel,4/10/13,Bulk Pick GOH,3751,9,10301010
4/12/13 12:54,Rad Booty Apparel,4/11/13,Bulk Pick GOH,4309,10,10301010
4/15/13 12:40,Rad Booty Apparel,4/12/13,Bulk Pick GOH,3650,8,10301010
4/16/13 11:36,Rad Booty Apparel,4/15/13,Bulk Pick GOH,3736,9.25,10301010
4/17/13 11:57,Rad Booty Apparel,4/16/13,Bulk Pick GOH,4256,9,10301010
4/18/13 12:50,Rad Booty Apparel,4/17/13,Bulk Pick GOH,3560,8,10301010
4/19/13 11:44,Rad Booty Apparel,4/18/13,Bulk Pick GOH,2940,7,10301010
4/22/13 12:52,Rad Booty Apparel,4/19/13,Bulk Pick GOH,4500,14.5,10301010
4/23/13 13:00,Rad Booty Apparel,4/22/13,Bulk Pick GOH,4000,6.75,10301010
4/25/13 10:30,Rad Booty Apparel,4/23/13,Bulk Pick GOH,3655,8,10301010
4/25/13 12:00,Rad Booty Apparel,4/24/13,Bulk Pick GOH,4160,19,10301010
4/26/13 12:11,Rad Booty Apparel,4/25/13,Bulk Pick GOH,3258,7,10301010
4/29/13 12:49,Rad Booty Apparel,4/26/13,Bulk Pick GOH,5068,12,10301010
4/29/13 13:19,Rad Booty Apparel,4/27/13,Bulk Pick GOH,500,1,10301010
4/29/13 10:18,Rad Booty Apparel,4/28/13,Bulk Pick GOH,5068,10.13,10301010
4/30/13 13:09,Rad Booty Apparel,4/29/13,Bulk Pick GOH,4600,10.25,10301010
5/1/13 12:29,Rad Booty Apparel,4/30/13,Bulk Pick GOH,7011,16.75,10301010
4/2/13 12:01,Rad Booty Apparel,4/1/13,Containers Received,2,0,10301010
4/4/13 9:57,Rad Booty Apparel,4/2/13,Containers Received,1,0,10301010
4/4/13 12:57,Rad Booty Apparel,4/3/13,Containers Received,2,0,10301010
4/5/13 12:58,Rad Booty Apparel,4/4/13,Containers Received,1,0,10301010
4/8/13 12:46,Rad Booty Apparel,4/5/13,Containers Received,1,0,10301010
4/10/13 11:36,Rad Booty Apparel,4/9/13,Containers Received,1,0,10301010
4/11/13 12:18,Rad Booty Apparel,4/10/13,Containers Received,2,0,10301010
4/12/13 12:52,Rad Booty Apparel,4/11/13,Containers Received,2,0,10301010
4/15/13 12:37,Rad Booty Apparel,4/12/13,Containers Received,2,0,10301010
4/16/13 11:35,Rad Booty Apparel,4/15/13,Containers Received,2,0,10301010
4/17/13 11:56,Rad Booty Apparel,4/16/13,Containers Received,2,0,10301010
4/18/13 12:48,Rad Booty Apparel,4/17/13,Containers Received,2,0,10301010
4/19/13 11:44,Rad Booty Apparel,4/18/13,Containers Received,2,0,10301010
4/18/13 14:46,Rad Booty Apparel,4/19/13,Containers Received,2,0,10301010
4/19/13 14:37,Rad Booty Apparel,4/22/13,Containers Received,1,0,10301010
4/22/13 14:36,Rad Booty Apparel,4/23/13,Containers Received,1,0,10301010
4/26/13 7:59,Rad Booty Apparel,4/24/13,Containers Received,2,0,10301010
4/26/13 12:04,Rad Booty Apparel,4/25/13,Containers Received,2,0,10301010
4/26/13 14:15,Rad Booty Apparel,4/29/13,Containers Received,2,0,10301010
4/2/13 12:02,Rad Booty Apparel,4/1/13,Pack GOH,1046,84,10301010
4/4/13 10:00,Rad Booty Apparel,4/2/13,Pack GOH,643,55,10301010
4/4/13 13:04,Rad Booty Apparel,4/3/13,Pack GOH,1690,122,10301010
4/5/13 12:58,Rad Booty Apparel,4/4/13,Pack GOH,1983,138.25,10301010
4/8/13 12:47,Rad Booty Apparel,4/5/13,Pack GOH,1267,97,10301010
4/9/13 12:44,Rad Booty Apparel,4/8/13,Pack GOH,953,69.5,10301010
4/10/13 11:37,Rad Booty Apparel,4/9/13,Pack GOH,1334,96,10301010
4/11/13 12:19,Rad Booty Apparel,4/10/13,Pack GOH,998,65.5,10301010
4/12/13 12:56,Rad Booty Apparel,4/11/13,Pack GOH,842,53.25,10301010
4/15/13 12:41,Rad Booty Apparel,4/12/13,Pack GOH,539,36,10301010
4/16/13 11:36,Rad Booty Apparel,4/15/13,Pack GOH,539,38,10301010
4/17/13 11:57,Rad Booty Apparel,4/16/13,Pack GOH,881,59.75,10301010
4/18/13 12:50,Rad Booty Apparel,4/17/13,Pack GOH,599,43.75,10301010
4/19/13 11:44,Rad Booty Apparel,4/18/13,Pack GOH,653,46.25,10301010
4/22/13 12:53,Rad Booty Apparel,4/19/13,Pack GOH,554,41,10301010
4/23/13 13:00,Rad Booty Apparel,4/22/13,Pack GOH,523,56.25,10301010
4/25/13 10:30,Rad Booty Apparel,4/23/13,Pack GOH,995,79.25,10301010
4/25/13 12:00,Rad Booty Apparel,4/24/13,Pack GOH,633,46.25,10301010
4/26/13 12:13,Rad Booty Apparel,4/25/13,Pack GOH,684,46.5,10301010
4/29/13 12:49,Rad Booty Apparel,4/26/13,Pack GOH,1078,74.5,10301010
4/29/13 10:18,Rad Booty Apparel,4/28/13,Pack GOH,687,46,10301010
4/30/13 13:14,Rad Booty Apparel,4/29/13,Pack GOH,911,63,10301010
5/1/13 12:29,Rad Booty Apparel,4/30/13,Pack GOH,971,65.25,10301010
4/2/13 12:02,Rad Booty Apparel,4/1/13,Pick GOH,4264,23,10301010
4/4/13 9:59,Rad Booty Apparel,4/2/13,Pick GOH,4624,22,10301010
4/4/13 13:04,Rad Booty Apparel,4/3/13,Pick GOH,7015,32,10301010
4/5/13 12:58,Rad Booty Apparel,4/4/13,Pick GOH,10245,45,10301010
4/8/13 12:47,Rad Booty Apparel,4/5/13,Pick GOH,5220,23,10301010
4/8/13 12:44,Rad Booty Apparel,4/6/13,Pick GOH,3680,16,10301010
4/9/13 12:41,Rad Booty Apparel,4/8/13,Pick GOH,3500,17,10301010
4/10/13 11:37,Rad Booty Apparel,4/9/13,Pick GOH,4443,22,10301010
4/11/13 12:19,Rad Booty Apparel,4/10/13,Pick GOH,2971,16.75,10301010
4/12/13 12:55,Rad Booty Apparel,4/11/13,Pick GOH,4309,20.5,10301010
4/15/13 12:41,Rad Booty Apparel,4/12/13,Pick GOH,3650,16,10301010
4/16/13 11:36,Rad Booty Apparel,4/15/13,Pick GOH,3736,17.5,10301010
4/17/13 11:57,Rad Booty Apparel,4/16/13,Pick GOH,3856,15.5,10301010
4/18/13 12:50,Rad Booty Apparel,4/17/13,Pick GOH,3700,16,10301010
4/19/13 11:44,Rad Booty Apparel,4/18/13,Pick GOH,2644,11.75,10301010
4/22/13 12:53,Rad Booty Apparel,4/19/13,Pick GOH,3563,20,10301010
4/23/13 13:00,Rad Booty Apparel,4/22/13,Pick GOH,3830,15.5,10301010
4/25/13 10:30,Rad Booty Apparel,4/23/13,Pick GOH,3530,15.3,10301010
4/25/13 12:00,Rad Booty Apparel,4/24/13,Pick GOH,3216,24,10301010
4/26/13 12:13,Rad Booty Apparel,4/25/13,Pick GOH,4202,17,10301010
